ACCEL_X_mean,ACCEL_X_std,ACCEL_X_min,ACCEL_X_max,ACCEL_X_range,ACCEL_X_rms,ACCEL_X_first,ACCEL_X_last,ACCEL_X_delta,ACCEL_Y_mean,ACCEL_Y_std,ACCEL_Y_min,ACCEL_Y_max,ACCEL_Y_range,ACCEL_Y_rms,ACCEL_Y_first,ACCEL_Y_last,ACCEL_Y_delta,ACCEL_Z_mean,ACCEL_Z_std,ACCEL_Z_min,ACCEL_Z_max,ACCEL_Z_range,ACCEL_Z_rms,ACCEL_Z_first,ACCEL_Z_last,ACCEL_Z_delta,GYRO_X_mean,GYRO_X_std,GYRO_X_min,GYRO_X_max,GYRO_X_range,GYRO_X_rms,GYRO_X_first,GYRO_X_last,GYRO_X_delta,GYRO_Y_mean,GYRO_Y_std,GYRO_Y_min,GYRO_Y_max,GYRO_Y_range,GYRO_Y_rms,GYRO_Y_first,GYRO_Y_last,GYRO_Y_delta,GYRO_Z_mean,GYRO_Z_std,GYRO_Z_min,GYRO_Z_max,GYRO_Z_range,GYRO_Z_rms,GYRO_Z_first,GYRO_Z_last,GYRO_Z_delta,GRAV_X_mean,GRAV_X_std,GRAV_X_min,GRAV_X_max,GRAV_X_range,GRAV_X_rms,GRAV_X_first,GRAV_X_last,GRAV_X_delta,GRAV_Y_mean,GRAV_Y_std,GRAV_Y_min,GRAV_Y_max,GRAV_Y_range,GRAV_Y_rms,GRAV_Y_first,GRAV_Y_last,GRAV_Y_delta,GRAV_Z_mean,GRAV_Z_std,GRAV_Z_min,GRAV_Z_max,GRAV_Z_range,GRAV_Z_rms,GRAV_Z_first,GRAV_Z_last,GRAV_Z_delta,MAG_X_mean,MAG_X_std,MAG_X_min,MAG_X_max,MAG_X_range,MAG_X_rms,MAG_X_first,MAG_X_last,MAG_X_delta,MAG_Y_mean,MAG_Y_std,MAG_Y_min,MAG_Y_max,MAG_Y_range,MAG_Y_rms,MAG_Y_first,MAG_Y_last,MAG_Y_delta,MAG_Z_mean,MAG_Z_std,MAG_Z_min,MAG_Z_max,MAG_Z_range,MAG_Z_rms,MAG_Z_first,MAG_Z_last,MAG_Z_delta,OR_AZ_mean,OR_AZ_std,OR_AZ_min,OR_AZ_max,OR_AZ_range,OR_AZ_rms,OR_AZ_first,OR_AZ_last,OR_AZ_delta,OR_P_mean,OR_P_std,OR_P_min,OR_P_max,OR_P_range,OR_P_rms,OR_P_first,OR_P_last,OR_P_delta,OR_R_mean,OR_R_std,OR_R_min,OR_R_max,OR_R_range,OR_R_rms,OR_R_first,OR_R_last,OR_R_delta,accel_mag_mean,accel_mag_std,accel_mag_min,accel_mag_max,accel_mag_range,accel_mag_rms,accel_mag_first,accel_mag_last,accel_mag_delta,gyro_mag_mean,gyro_mag_std,gyro_mag_min,gyro_mag_max,gyro_mag_range,gyro_mag_rms,gyro_mag_first,gyro_mag_last,gyro_mag_delta,time_delta_mean,time_delta_std,time_delta_min,time_delta_max,time_delta_range,time_delta_rms,time_delta_first,time_delta_last,time_delta_delta,window_mean_time_delta,window_accumulated_time,target_dx,target_dy,time_s
-0.28813999999999995,0.7981882957047165,-2.5285,0.9968,3.5253,0.8486042746769545,0.1992,-1.3563,-1.5555,0.27161500000000005,0.7756528387590675,-1.2422,1.3779,2.6201,0.8218345542139245,-0.4564,1.346,1.8024,9.833375,0.448860795653842,9.0716,10.7799,1.7082999999999995,9.843614168815233,10.6103,10.0599,-0.5503999999999998,0.017714999999999995,0.042659058533915155,-0.0707,0.0796,0.1503,0.046191086802542324,-0.0288,0.0607,0.0895,0.015555,0.0494318872287919,-0.0813,0.1113,0.1926,0.051821515801836596,0.0162,0.0899,0.07369999999999999,-0.0023399999999999996,0.04220046682206253,-0.0981,0.0816,0.17970000000000003,0.042265293090193994,-0.0231,-0.0252,-0.002100000000000001,-0.00329,0.018660302784252993,-0.0412,0.0252,0.0664,0.01894811336254879,0.0252,0.0007,-0.0245,0.00034500000000000004,0.007135367895210449,-0.0153,0.0152,0.0305,0.007143703521283621,-0.0024,-0.0047,-0.0023000000000000004,9.80659,2.9999999999930076e-05,9.8065,9.8066,9.999999999976694e-05,9.806590000045889,9.8066,9.8066,0.0,-17.8245,0.4113085824536119,-18.5,-16.94,1.5599999999999987,17.829244936339844,-18.5,-18.06,0.4400000000000013,-27.642000000000003,0.3545504195456551,-28.25,-27.0,1.25,27.644273728929832,-27.87,-27.12,0.75,1.6735,0.45939389416926296,0.88,2.44,1.56,1.7354091736532917,1.56,1.19,-0.3700000000000001,296.4945,1.7879302978583933,292.44,300.25,7.810000000000002,296.4998907672649,300.25,296.08,-4.170000000000016,-80.253,0.1854481059488059,-80.61,-79.9,0.7099999999999937,80.25321426584732,-80.43,-80.6,-0.1699999999999875,-144.5965,0.7522517863056235,-145.86,-142.78,3.0800000000000125,144.5984567517925,-142.78,-143.96,-1.1800000000000068,9.902901323652022,0.4741587582351034,9.12619470809165,11.11441417034654,1.9882194622548912,9.914246373476907,10.621979461945877,10.239768244447724,-0.3822112174981527,0.0743554394930713,0.03281325369103485,0.022570334512363788,0.13990214437241483,0.11733180986005104,0.08127386418769567,0.04031736598539146,0.11136220184604828,0.07104483586065682,0.1,0.0006324555320344488,0.09899999999999665,0.1010000000000062,0.0020000000000095497,0.10000199998000041,0.10000000000000142,0.10099999999999909,0.0009999999999976694,0.1,2.0,-0.7131432263035364,1.948091088724091,60.1
-0.327195,0.7924764952192588,-2.5285,0.9968,3.5253,0.8573654783696392,-0.0081,-0.5819,-0.5738,0.28978000000000004,0.7625338802964758,-1.2422,1.3779,2.6201,0.815739153774048,0.1539,-0.0931,-0.247,9.81418,0.42267052842610175,9.0716,10.7799,1.7082999999999995,9.823277429045767,9.7258,10.2264,0.5006000000000004,0.01756999999999999,0.04282153780517462,-0.0707,0.0796,0.1503,0.04628594819164883,0.0796,-0.0317,-0.11130000000000001,0.022330000000000003,0.05765729008546968,-0.0813,0.1517,0.23299999999999998,0.06183034853532689,-0.0268,0.1517,0.1785,-0.0025300000000000006,0.04230193967184011,-0.0981,0.0816,0.17970000000000003,0.042377529423032675,0.0184,-0.0269,-0.0453,-0.004845,0.01747985912414628,-0.0412,0.0248,0.066,0.018138894674152556,-0.0054,-0.0059,-0.0004999999999999996,0.0002249999999999998,0.007200407974552553,-0.0153,0.0152,0.0305,0.007203922542615238,0.0075,-0.0048,-0.012299999999999998,9.80659,2.9999999999930076e-05,9.8065,9.8066,9.999999999976694e-05,9.806590000045889,9.8066,9.8066,0.0,-17.7775,0.38425089459882816,-18.37,-16.94,1.4299999999999997,17.781652201075133,-18.31,-17.56,0.75,-27.639,0.3528583285115996,-28.25,-27.0,1.25,27.64125232329389,-27.5,-27.81,-0.3099999999999987,1.6395,0.49063708583840254,0.88,2.44,1.56,1.7113401181530221,1.13,0.88,-0.2499999999999999,296.2975,1.5666520832654587,292.44,298.14,5.699999999999989,296.3016417521172,296.62,296.31,-0.3100000000000023,-80.2585,0.1921269111811242,-80.61,-79.9,0.7099999999999937,80.25872996129455,-80.32,-80.54,-0.22000000000001307,-144.6165,0.7076883141609733,-145.86,-143.06,2.8000000000000114,144.61823154429734,-143.06,-143.18,-0.12000000000000455,9.883970614360676,0.45211754329449005,9.12619470809165,11.11441417034654,1.9882194622548912,9.894305704722287,9.727020944770295,10.243365276118977,0.516344331348682,0.08020426921724802,0.036448747568705316,0.022570334512363788,0.15729396046892583,0.13472362595656204,0.08809787738646147,0.08598232376482971,0.15729396046892583,0.07131163670409611,0.1,0.0006324555320344488,0.09899999999999665,0.1010000000000062,0.0020000000000095497,0.10000199998000041,0.09899999999999665,0.10000000000000142,0.0010000000000047748,0.1,2.0,-0.7386071211091618,1.9398101189195103,60.2
-0.372425,0.7987633985574202,-2.5285,0.9968,3.5253,0.8813190951636076,0.9968,-0.9127,-1.9095,0.34315,0.7880817651107022,-1.2422,1.3779,2.6201,0.8595491789304438,0.6823,1.2213,0.539,9.83353,0.42701767773711674,9.0716,10.7799,1.7082999999999995,9.842797181594266,9.309,10.1128,0.8038000000000007,0.013379999999999994,0.040588651123189594,-0.0707,0.0794,0.1501,0.042737138416136376,0.0286,-0.0042,-0.0328,0.02438,0.056593087917165295,-0.0813,0.1517,0.23299999999999998,0.061621116510495004,0.05,0.0142,-0.0358,0.0008349999999999996,0.046319048727278496,-0.0981,0.0857,0.18380000000000002,0.046326574447070876,-0.0367,0.0857,0.12240000000000001,-0.004189999999999999,0.017690955316206076,-0.0412,0.0248,0.066,0.018180374033556074,-0.0124,0.0077,0.0201,-0.00059,0.007253130358679623,-0.0153,0.0152,0.0305,0.007277087329419649,0.0025,-0.0088,-0.011300000000000001,9.80659,2.9999999999930076e-05,9.8065,9.8066,9.999999999976694e-05,9.806590000045889,9.8066,9.8066,0.0,-17.7465,0.364544578892623,-18.37,-16.94,1.4299999999999997,17.750243801142563,-17.75,-17.69,0.05999999999999872,-27.648500000000002,0.3515433828135583,-28.25,-27.0,1.25,27.6507348003629,-27.75,-27.69,0.05999999999999872,1.6454999999999997,0.4850719018867203,0.88,2.44,1.56,1.7155072136251717,1.38,1.25,-0.1299999999999999,296.33450000000005,1.582490047362069,292.44,298.14,5.699999999999989,296.3387253887011,295.02,297.36,2.340000000000032,-80.26749999999998,0.198893815891796,-80.61,-79.9,0.7099999999999937,80.26774641784831,-80.25,-80.5,-0.25,-144.573,0.8198725510712024,-145.86,-142.19,3.670000000000016,144.57532472728533,-143.89,-142.19,1.6999999999999886,9.908973942335672,0.45655219483937776,9.12619470809165,11.11441417034654,1.9882194622548912,9.919486100423752,9.387045569826537,10.227087504270216,0.8400419344436791,0.08025364989574106,0.0364572102390161,0.022570334512363788,0.15729396046892583,0.13472362595656204,0.08814633571510502,0.06829970717360362,0.08696993733469054,0.018670230161086918,0.10004999999999989,0.0005894913061281345,0.09899999999999665,0.1010000000000062,0.0020000000000095497,0.1000517366166124,0.1010000000000062,0.09999999999999432,-0.0010000000000118803,0.10004999999999989,2.0009999999999977,-0.7880908678723202,1.909112503971997,60.3
-0.55058,0.8678705454156167,-2.5663,0.813,3.3792999999999997,1.0277828661735902,-0.5722,-2.5663,-1.9941,0.3491000000000001,0.7910634620559844,-1.2422,1.3779,2.6201,0.864668844702988,0.1916,0.8013,0.6097,9.847710000000001,0.41387051344593284,9.0716,10.7799,1.7082999999999995,9.856403048069819,9.7899,9.5926,-0.19730000000000025,0.016904999999999993,0.04461867854385649,-0.0707,0.0991,0.1698,0.047713787315617685,0.0476,0.0991,0.05149999999999999,0.026145,0.05789996092399373,-0.0813,0.1517,0.23299999999999998,0.06352925703957193,0.0177,0.0853,0.0676,0.004404999999999999,0.04603919498644606,-0.0981,0.0857,0.18380000000000002,0.046249448645362255,-0.0319,0.0347,0.06659999999999999,-0.00289,0.017992606815022662,-0.0412,0.0248,0.066,0.01822322693707127,-0.0171,0.0136,0.030699999999999998,-0.0013000000000000002,0.0076024995889509926,-0.0153,0.0152,0.0305,0.007712846426579489,0.0068,-0.0117,-0.0185,9.806585,3.570714214263103e-05,9.8065,9.8066,9.999999999976694e-05,9.806585000065008,9.8066,9.8065,-9.999999999976694e-05,-17.7465,0.364544578892623,-18.37,-16.94,1.4299999999999997,17.750243801142563,-18.19,-17.75,0.4400000000000013,-27.6295,0.35578750680708277,-28.25,-27.0,1.25,27.631790658587438,-28.0,-27.37,0.629999999999999,1.636,0.491989837293414,0.88,2.44,1.56,1.7083764222208173,2.13,1.19,-0.94,296.508,1.6186679708945881,292.44,298.49,6.050000000000011,296.5124182053764,297.86,298.49,0.6299999999999955,-80.27349999999998,0.20008185824806726,-80.61,-79.9,0.7099999999999937,80.27374935182733,-80.19,-80.37,-0.18000000000000682,-144.45299999999997,1.0534282130264017,-145.86,-141.49,4.3700000000000045,144.4568410287308,-144.5,-141.49,3.009999999999991,9.937732977056564,0.44060657476087134,9.12619470809165,11.11441417034654,1.9882194622548912,9.947495708820385,9.808479260823258,9.962226264244352,0.1537470034210937,0.08360272212108544,0.03823831002992382,0.022570334512363788,0.15729396046892583,0.13472362595656204,0.09193249425529582,0.059972160207883124,0.13528115168049096,0.07530899147260783,0.1,0.0005477225575051869,0.09899999999999665,0.10099999999999909,0.0020000000000024443,0.10000149998875017,0.09899999999999665,0.10000000000000853,0.0010000000000118803,0.1,2.0,-0.8167639016740793,1.8923596591664094,60.400000000000006
-0.5228700000000001,0.8755513355023793,-2.5663,0.813,3.3792999999999997,1.019795655021142,-0.6275,-0.018,0.6094999999999999,0.39943000000000006,0.8112068294214491,-1.2422,1.3779,2.6201,0.9042128316939546,-0.5639,1.1982,1.7620999999999998,9.857175000000002,0.41460414478753116,9.0716,10.7799,1.7082999999999995,9.86589051112468,9.6894,9.9792,0.2898000000000014,0.017874999999999995,0.04547803728174732,-0.0707,0.0991,0.1698,0.048864787935690455,0.0374,0.067,0.0296,0.030535,0.060369100332868963,-0.0813,0.1517,0.23299999999999998,0.06765215813261244,-0.0502,0.1055,0.1557,0.00488,0.04571000546926241,-0.0981,0.0857,0.18380000000000002,0.04596976180055755,0.0266,-0.0224,-0.049,-0.0020450000000000004,0.01769987217467968,-0.0412,0.0248,0.066,0.01781761768587484,-0.0137,-0.0002,0.0135,-0.001415,0.007495750462762218,-0.0153,0.0152,0.0305,0.007628138698267094,0.0105,0.0045,-0.006000000000000001,9.806585,3.570714214263103e-05,9.8065,9.8066,9.999999999976694e-05,9.806585000065008,9.8066,9.8066,0.0,-17.6995,0.3649311578914573,-18.37,-16.94,1.4299999999999997,17.703261705120898,-17.69,-17.25,0.4400000000000013,-27.598000000000003,0.34942238050817515,-28.25,-27.0,1.25,27.600211955707877,-27.12,-27.37,-0.25,1.592,0.48514533904800117,0.88,2.44,1.56,1.6642806253754203,1.94,1.25,-0.69,296.497,1.6101680036567612,292.44,298.49,6.050000000000011,296.50137208788766,298.14,297.64,-0.5,-80.28200000000001,0.19996499693696312,-80.61,-79.9,0.7099999999999937,80.2822490342666,-80.39,-80.36,0.030000000000001137,-144.30949999999999,1.2196207402303387,-145.86,-141.49,4.3700000000000045,144.31465367383868,-145.04,-141.63,3.4099999999999966,9.949853638601116,0.4402183218768876,9.12619470809165,11.11441417034654,1.9882194622548912,9.959587320792965,9.726058390735684,10.050892491714356,0.3248341009786717,0.08695254108120924,0.038949410772444536,0.022570334512363788,0.15729396046892583,0.13472362595656204,0.09527749471937222,0.06801735072759009,0.12696853941035946,0.05895118868276937,0.10004999999999989,0.0004974937185530075,0.09899999999999665,0.10099999999999909,0.0020000000000024443,0.10005123687391365,0.09999999999999432,0.09999999999999432,0.0,0.10004999999999989,2.0009999999999977,-0.8624648140884119,1.8982103304035292,60.5
-0.5635000000000001,0.898029796833045,-2.5663,0.813,3.3792999999999997,1.0601838359454459,0.1785,-1.4401,-1.6185999999999998,0.49607999999999997,0.8058089467113156,-1.2422,1.3779,2.6201,0.9462681570252695,0.2391,1.3691,1.13,9.869229999999998,0.41305287688139886,9.0716,10.7799,1.7082999999999995,9.877869885354839,10.0856,9.9305,-0.15509999999999913,0.014704999999999992,0.04621030702126961,-0.0707,0.0991,0.1698,0.04849360267086783,0.0559999999999999,-0.026,-0.08199999999999989,0.040845000000000006,0.06324000691808944,-0.0813,0.156,0.2373,0.07528354733937555,-0.0264,0.156,0.1824,0.0020949999999999988,0.0459977442381689,-0.0981,0.0857,0.18380000000000002,0.046045428654753556,0.0038,-0.0291,-0.0329,-0.0012800000000000003,0.01750921471682839,-0.0412,0.0248,0.066,0.01755593916599166,0.0062,0.0016,-0.0046,-0.0014150000000000002,0.007495750462762218,-0.0153,0.0152,0.0305,0.007628138698267095,0.0018,0.0105,0.008700000000000001,9.806585,3.570714214263103e-05,9.8065,9.8066,9.999999999976694e-05,9.806585000065008,9.8066,9.8066,0.0,-17.674500000000002,0.38147706353069216,-18.37,-16.94,1.4299999999999997,17.678616320289326,-18.06,-17.19,0.8699999999999974,-27.645,0.34515938347378,-28.25,-27.0,1.25,27.64715464564121,-27.94,-28.06,-0.11999999999999744,1.5545000000000002,0.4857826159919682,0.88,2.44,1.56,1.6286359323065422,1.88,1.19,-0.69,296.4305,1.5678471704856958,292.44,298.49,6.050000000000011,296.4346462122807,296.94,296.81,-0.12999999999999545,-80.28299999999999,0.20055173896029826,-80.61,-79.9,0.7099999999999937,80.28325049473271,-80.31,-80.41,-0.09999999999999432,-144.15350000000004,1.3122281623254404,-145.86,-141.49,4.3700000000000045,144.15947247753093,-145.49,-141.92,3.5700000000000216,9.969918058724982,0.4387032770672464,9.12619470809165,11.11441417034654,1.9882194622548912,9.97956545461775,10.09001280574014,10.12734679321292,0.03733398747278116,0.09159201091337342,0.04183690998203002,0.022570334512363788,0.16080674737087372,0.13823641285850993,0.10069470442878314,0.06202741329444578,0.16080674737087372,0.09877933407642794,0.1,0.0005477225575051869,0.09899999999999665,0.10099999999999909,0.0020000000000024443,0.10000149998875017,0.10000000000000853,0.09899999999999665,-0.0010000000000118803,0.1,2.0,-0.8818664083864647,1.9033390821127867,60.599
-0.641785,0.8981786343901752,-2.5663,0.813,3.3792999999999997,1.1039079877870257,-0.4986,-1.3872,-0.8886000000000001,0.552845,0.8254551220236022,-1.2422,1.3779,2.6201,0.9934856579236562,0.1203,1.3744,1.2541,9.829089999999999,0.42878394081401894,9.0716,10.7799,1.7082999999999995,9.838438183776935,10.1889,9.2828,-0.9061000000000003,0.009760000000000001,0.04681444648823694,-0.0707,0.0991,0.1698,0.04782102048262877,0.043,-0.0429,-0.0859,0.049030000000000004,0.06458628414764238,-0.0813,0.156,0.2373,0.08108840237666542,0.025,0.1373,0.11230000000000001,0.0009350000000000004,0.04623205895263589,-0.0981,0.0857,0.18380000000000002,0.046241512734771124,0.0137,-0.0194,-0.033100000000000004,-0.00259,0.017876825780881792,-0.0412,0.0248,0.066,0.018063471427164825,0.0124,-0.02,-0.0324,-0.0010450000000000001,0.007820899884284417,-0.0153,0.0152,0.0305,0.007890405566255768,-0.0094,0.0092,0.0186,9.80658,3.9999999999906775e-05,9.8065,9.8066,9.999999999976694e-05,9.80658000008158,9.8066,9.8065,-9.999999999976694e-05,-17.5745,0.5083549448957884,-18.37,-16.06,2.3100000000000023,17.581850727383625,-17.44,-16.06,1.3800000000000026,-27.610500000000002,0.3484174938202729,-28.25,-27.0,1.25,27.612698256418188,-27.87,-27.25,0.620000000000001,1.542,0.4804331379078675,0.88,2.44,1.56,1.6151099033811909,1.31,1.63,0.31999999999999984,296.58750000000003,1.7568320209968842,292.44,300.08,7.639999999999986,296.59270323964483,292.44,300.08,7.639999999999986,-80.291,0.20461915843830364,-80.61,-79.9,0.7099999999999937,80.29126073241098,-80.22,-80.47,-0.25,-144.0125,1.3125504752199066,-145.86,-141.49,4.3700000000000045,144.01848126195472,-145.47,-142.67,2.8000000000000114,9.939716045465293,0.45004158643377445,9.12619470809165,11.11441417034654,1.9882194622548912,9.949899119790109,10.201801667352685,9.485972540546383,-0.7158291268063017,0.09574806058924049,0.04281080930558465,0.022570334512363788,0.16080674737087372,0.13823641285850993,0.10488306107279668,0.05159156907867796,0.14514840681178695,0.093556837733109,0.1,0.0005477225575051869,0.09899999999999665,0.10099999999999909,0.0020000000000024443,0.10000149998875017,0.09999999999999432,0.10000000000000853,1.4210854715202004e-14,0.1,2.0,-0.9171172712091433,1.9281252574463252,60.699000000000005
-0.653815,0.8977914709301934,-2.5663,0.813,3.3792999999999997,1.1106320630613904,0.7228,-0.7392,-1.462,0.679415,0.9360881637297845,-1.2422,2.6517,3.8939,1.1566614856992516,-0.9167,2.6517,3.5684,9.8019,0.42229826663153625,9.0716,10.7799,1.7082999999999995,9.810992785442256,10.0024,9.6451,-0.3573000000000004,0.0118,0.04905386834898956,-0.0707,0.0991,0.1698,0.0504531664021199,-0.0489,0.0838,0.13269999999999998,0.05323,0.0656101828986934,-0.0813,0.156,0.2373,0.08448744877199216,0.1113,0.109,-0.0022999999999999965,0.0014449999999999997,0.04642591383053219,-0.0981,0.0857,0.18380000000000002,0.046448396097174334,-0.0672,0.0239,0.0911,-0.004465000000000001,0.01817045059980627,-0.0412,0.0248,0.066,0.018710999438832764,0.0149,-0.0251,-0.04,-0.0004250000000000002,0.007622983339874227,-0.0153,0.0152,0.0305,0.007634821543428503,-0.0153,0.003,0.0183,9.80658,3.9999999999906775e-05,9.8065,9.8066,9.999999999976694e-05,9.80658000008158,9.8066,9.8066,0.0,-17.512,0.5911480356052956,-18.37,-16.06,2.3100000000000023,17.521974774550955,-17.87,-16.19,1.6799999999999997,-27.610500000000002,0.34841749382027287,-28.25,-27.0,1.25,27.612698256418188,-27.37,-27.87,-0.5,1.5705,0.482726371767692,0.88,2.44,1.56,1.6430139987230783,2.25,1.88,-0.3700000000000001,296.9530000000001,1.610233212922897,294.0,300.08,6.079999999999984,296.95736572780953,297.77,299.75,1.9800000000000182,-80.31450000000001,0.22141533370568425,-80.69,-79.9,0.789999999999992,80.31480520427102,-80.16,-80.69,-0.5300000000000011,-143.8785,1.2935775005773729,-145.86,-141.49,4.3700000000000045,143.88431500688324,-145.04,-142.79,2.25,9.93113838352907,0.4465861789124131,9.12619470809165,11.11441417034654,1.9882194622548912,9.941174417944794,10.070292175006642,10.030248428628276,-0.04004374637836605,0.10014606230324445,0.04256607458005352,0.022570334512363788,0.16080674737087372,0.13823641285850993,0.10881683922996478,0.13890550745020874,0.13955160335875758,0.0006460959085488327,0.1,0.0005477225575051869,0.09899999999999665,0.10099999999999909,0.0020000000000024443,0.10000149998875017,0.10000000000000142,0.09999999999999432,-7.105427357601002e-15,0.1,2.0,-0.9266699336156989,1.9425315215166208,60.799
-0.735195,0.8413103181793268,-2.5663,0.813,3.3792999999999997,1.1172800631444204,-0.8433,-0.9048,-0.0615,0.8118699999999999,0.8870041933948226,-1.2422,2.6517,3.8939,1.2024597024432877,0.3615,1.7324,1.3709,9.778940000000002,0.4232551670092169,9.0716,10.7799,1.7082999999999995,9.788095445999696,10.3728,9.5432,-0.8295999999999992,0.01937,0.05075506969751888,-0.0707,0.1025,0.1732,0.05432562931066698,0.036,0.1025,0.0665,0.055900000000000005,0.06892197762687893,-0.0813,0.1647,0.246,0.08874147282978799,-0.0038,0.1647,0.1685,0.005220000000000001,0.04367902929324323,-0.0981,0.0857,0.18380000000000002,0.043989839736011775,0.0224,0.0083,-0.0141,-0.004495000000000001,0.018138921550081195,-0.0412,0.0248,0.066,0.01868757608680163,0.0104,0.0143,0.0039000000000000007,0.00013,0.006888475883677027,-0.0117,0.0152,0.0269,0.006889702460919484,-0.0088,-0.0042,0.004600000000000001,9.80658,3.9999999999906775e-05,9.8065,9.8066,9.999999999976694e-05,9.80658000008158,9.8066,9.8066,0.0,-17.4215,0.6635305192679535,-18.37,-16.06,2.3100000000000023,17.434131323355345,-18.0,-16.06,1.9400000000000013,-27.617,0.3450666602266871,-28.25,-27.0,1.25,27.619155671381414,-27.94,-27.5,0.4400000000000013,1.5645,0.47492604687466866,0.88,2.44,1.56,1.6349969418931645,2.0,2.13,0.1299999999999999,297.07550000000003,1.7544613845850257,294.0,300.22,6.220000000000027,297.08068068287446,297.69,300.22,2.5300000000000296,-80.34450000000001,0.23844234103866638,-80.76,-79.9,0.8599999999999994,80.34485381777728,-80.06,-80.76,-0.7000000000000028,-143.777,1.2780066509999095,-145.86,-141.49,4.3700000000000045,143.78267986791732,-144.46,-143.01,1.450000000000017,9.91468778248204,0.4472166269286001,9.12619470809165,11.11441417034654,1.9882194622548912,9.924768840406308,10.413300004321396,9.741280154065995,-0.6720198502554009,0.10290918921947341,0.046595362153229576,0.022570334512363788,0.19416804577478758,0.1715977112624238,0.11296649503281936,0.042569942447694235,0.19416804577478758,0.15159810332709334,0.10005000000000024,0.0005894913061281045,0.09899999999999665,0.1010000000000062,0.0020000000000095497,0.10005173661661275,0.10000000000000142,0.1010000000000062,0.0010000000000047748,0.10005000000000024,2.0010000000000048,-0.9396120942918031,1.992903387931534,60.900000000000006
-0.722865,0.8414426488329433,-2.5663,0.813,3.3792999999999997,1.1093058818468422,-0.2912,-0.5967,-0.3055,0.86793,0.8921842315912111,-1.2422,2.6517,3.8939,1.244706868302734,1.293,1.4827,0.18969999999999998,9.762365,0.4058058147377882,9.0716,10.7799,1.7082999999999995,9.770795707233878,9.612,10.0413,0.42929999999999957,0.016,0.05176651427322492,-0.0707,0.1025,0.1732,0.05418276478733805,0.0061,-0.0314,-0.0375,0.06726,0.07645781451231784,-0.0813,0.2234,0.30469999999999997,0.10183174848739464,0.0269,0.2234,0.19649999999999998,0.0005699999999999982,0.0464640839789186,-0.0981,0.0857,0.18380000000000002,0.04646758009623484,0.0353,-0.0706,-0.1059,-0.0041800000000000006,0.01844694012566854,-0.0412,0.0248,0.066,0.01891459753735194,-0.0021,0.0167,0.0188,-7.000000000000001e-05,0.007196047526246614,-0.0128,0.0152,0.028,0.007196387982870296,0.0058,-0.0128,-0.0186,9.80658,3.999999999990678e-05,9.8065,9.8066,9.999999999976694e-05,9.80658000008158,9.8066,9.8066,0.0,-17.312,0.7357961674268221,-18.37,-15.81,2.5600000000000005,17.327629382001454,-17.56,-15.81,1.7499999999999982,-27.638500000000004,0.3764873835867544,-28.37,-27.0,1.370000000000001,27.641064107591806,-27.75,-28.37,-0.620000000000001,1.549,0.465423463095706,0.88,2.44,1.56,1.6174115122627264,1.63,1.69,0.06000000000000005,297.187,1.8577892776092797,294.0,300.22,6.220000000000027,297.19280669289424,297.05,299.92,2.8700000000000045,-80.37899999999999,0.24462011364562763,-80.76,-79.9,0.8599999999999994,80.37937222944703,-79.97,-80.75,-0.7800000000000011,-143.69099999999997,1.2869922299687762,-145.86,-141.49,4.3700000000000045,143.6967634638999,-144.88,-142.74,2.1399999999999864,9.902407862372575,0.43660280258126716,9.12619470809165,11.11441417034654,1.9882194622548912,9.912028222316561,9.702947512998305,10.167701602132116,0.46475408913381067,0.11259994334240875,0.052782248524350844,0.022570334512363788,0.23638502490640137,0.21381469039403758,0.12435719922867353,0.04479854908364778,0.23638502490640137,0.1915864758227536,0.1,0.0006324555320344488,0.09899999999999665,0.1010000000000062,0.0020000000000095497,0.10000199998000041,0.09999999999999432,0.09899999999999665,-0.0009999999999976694,0.1,2.0,-0.9550391530552389,2.033898805203009,60.999
